"name","concept_id","source","code"
Maternal health clinic,607,PIH,"2232"
Primary care clinic,603,PIH,"2233"
Malnutrition program,413,PIH,"2234"
Maternity ward,3587,PIH,"2235"
Duration of alcohol use (in years),1706,PIH,"2241"
Number of days per week with alcohol use,1684,PIH,"2243"
Alcoholic drinks per day,1703,PIH,"2246"
Diabetes insipidus,4237,PIH,"225"
Neonatal sepsis,4330,PIH,"226"
Children in household,6091,PIH,"2277"
Antepartum hemorrhage,3973,PIH,"228"
Units of age,3345,PIH,"2286"
Years,969,PIH,"2287"
Current prophylaxis regimen or drug,3331,PIH,"2289"
Artemether and Lumefantrine,2282,PIH,"2292"
Cimetidine,526,PIH,"2293"
Metronidazole,2185,PIH,"237"
Phenobarbital,520,PIH,"238"
Initial TB treatment with 2 RHZE / 4 RH,3562,PIH,"2406"
TB retreatment with 2 RHZE / 4 RH,3559,PIH,"2408"
Did not answer,638,PIH,"2416"
Axillary lymphadenopathy,1471,PIH,"2418"
Not indicated,1053,PIH,"2433"
Hepatitis B surface antigen test,2934,PIH,"2439"
Mebendazole,1972,PIH,"244"
HIV suppport group,3679,PIH,"2442"
Housework/Fieldwork,105,PIH,"2445"
Retired,110,PIH,"2446"
Previously received antiretroviral treatment,3282,PIH,"2451"
"Main activity, non-coded",89,PIH,"2452"
Clarithromycin,2054,PIH,"2459"
Rifabutin,1994,PIH,"2460"
Personal history of psychiatric disorder,6106,PIH,"2461"
Diazepam,2264,PIH,"247"
B-hCG,1173,PIH,"2473"
Nifedipine,542,PIH,"250"
Methyldopa,548,PIH,"251"
ARV start date,3349,PIH,"2516"
Expected start date of ARV treatment,3723,PIH,"2535"
Transfer in,1713,PIH,"2536"
Propranolol,2018,PIH,"254"
History of tobacco use,1691,PIH,"2545"
Illicit substance use,1697,PIH,"2546"
Ferrous sulfate,438,PIH,"256"
Folic acid,2165,PIH,"257"
Angular cheilitis,3458,PIH,"2575"
Recurrent oral ulcer,3465,PIH,"2576"
Seborrheic dermatitis,3459,PIH,"2578"
Persistent oral candidiasis,3477,PIH,"2580"
Acute necrotising ulcerative gingivostomatitis,3481,PIH,"2581"
"Unexplained anemia, neuropenia, or thrombocytopenia",3483,PIH,"2582"
CNS Toxoplasmosis,3445,PIH,"2583"
Atypical disseminated leishmaniasis,3436,PIH,"2586"
Name of data collector,6265,PIH,"2594"
Tuberculosis treatment end date,3699,PIH,"2597"
Hepatitis A,4854,PIH,"26"
Mobile phone number,6343,PIH,"2614"
Pneumothorax,4792,PIH,"2618"
Amoxicillin,2294,PIH,"265"
Chloramphenicol,2100,PIH,"266"
HIV exposed infant program,5631,PIH,"2685"
Ampicillin,2134,PIH,"269"
Hepatitis B,3618,PIH,"27"
Tetracycline,1922,PIH,"270"
Sterilization,55,PIH,"2712"
Family planning clinic,3590,PIH,"2714"
Pediatric ward,3589,PIH,"2717"
Anxiety,4311,PIH,"2719"
Erythromycin,1811,PIH,"272"
Nephropathy or cardiomyopathy symptoms with HIV,3432,PIH,"2721"
Last name,3252,PIH,"2724"
First name,3251,PIH,"2725"
Skin examination (text),1503,PIH,"2726"
Conjunctiva (coded),6503,PIH,"2727"
Phenytoin,2267,PIH,"273"
Sexually active,42,PIH,"2730"
Rales,1468,PIH,"2735"
Bacterial gastroenteritis,4685,PIH,"2736"
Chancroid,4909,PIH,"2738"
Current prophylaxis treatment construct,3332,PIH,"2739"
Prophylaxis started,3268,PIH,"2740"
Prophylaxis should continue,5429,PIH,"2741"
"Insulin, lente",522,PIH,"279"
Hepatitis C,5389,PIH,"28"
Rapid insulin,547,PIH,"282"
"3TC + d4T",1959,PIH,"2833"
Male,3253,PIH,"2843"
Female,3254,PIH,"2844"
Gender,3255,PIH,"2845"
ARV #2,1381,PIH,"2848"
Hepatotoxicity,1396,PIH,"2854"
Tuberculoma,4692,PIH,"2856"
Isosporiasis,4696,PIH,"2858"
School assistance,1099,PIH,"2863"
Housing assistance,1094,PIH,"2864"
Duration in days,6505,PIH,"2872"
Patient plan comments,199,PIH,"2881"
Tuberculosis lymphadenopathy,3475,PIH,"2888"
Chronic lung disease,3472,PIH,"2889"
Alive,3259,PIH,"2895"
Hepatitis,4913,PIH,"29"
Hydrocortisone,1770,PIH,"290"
Other socioeconomic assistance (text),1106,PIH,"2923"
Wood,1090,PIH,"2937"
Charcoal,2278,PIH,"2938"
Paraffin (Petroleum Jelly),2334,PIH,"2939"
Primary school,3374,PIH,"2943"
Secondary school,3376,PIH,"2945"
Some university education,6033,PIH,"2946"
Currently homeless,6336,PIH,"2959"
History of coffee use,6225,PIH,"2967"
Soy,1414,PIH,"2969"
Transportation cost,1140,PIH,"2970"
Vaginal candidiasis,3471,PIH,"298"
TDF + 3TC + NVP,2348,PIH,"2984"
TDF + 3TC + EFV,2025,PIH,"2985"
VDRL,2896,PIH,"299"
TDF + 3TC + LPV/r,2340,PIH,"2992"
"Other family planning method, non-coded",58,PIH,"2996"
Birthplace,87,PIH,"2997"
"2RHZ / 4RH",3560,PIH,"2RHZ - 4RH"
Anemia,1393,PIH,"3"
"30 to 60 minutes",1147,PIH,"30 TO 60 MINUTES"
Blood group,1758,PIH,"300"
ARV #1,1383,PIH,"3013"
Tuberculosis medication set,5541,PIH,"3014"
Urinalysis order,3202,PIH,"302"
Specimen collection date,715,PIH,"3038"
Drug sensitivity test complete,5495,PIH,"3039"
Stool microscopy,3045,PIH,"304"
TB culture test,3064,PIH,"3046"
Scanty,3062,PIH,"3047"
Fluorochrome (250X),6205,PIH,"3049"
TB smear microscopy method,6206,PIH,"3050"
Tuberculosis smear result,3063,PIH,"3052"
Amylase,6051,PIH,"3054"
Serum calcium (mg/dL),3114,PIH,"3056"
Widal test,2933,PIH,"306"
Diagnosis,201,PIH,"3064"
Hypertensive heart disease,4134,PIH,"3071"
Triage wait time,1171,PIH,"3077"
HIV status of partner,3520,PIH,"3082"
No test,3170,PIH,"3083"
Other (Xray),401,PIH,"309"
Number of months,1279,PIH,"3102"
Viral meningitis,4819,PIH,"3110"
MDR-TB treatment comment,3361,PIH,"3118"
Prophylaxis drug,1280,PIH,"3120"
Missed visit,3746,PIH,"3125"
Idiopathic cardiomyopathy,4136,PIH,"3128"
Peripartum cardiomyopathy,4073,PIH,"3129"
Hydrogen peroxide,2255,PIH,"313"
HIV associated with cardiomyopathy,4703,PIH,"3130"
Congenital heart disease,4140,PIH,"3131"
Endomyocardial fibrosis,4128,PIH,"3132"
Hospitalized for heart failure since last visit,6556,PIH,"3133"
NYHA Class I,476,PIH,"3135"
NYHA Class II,478,PIH,"3136"
NYHA Class III,477,PIH,"3137"
NYHA Class IV,479,PIH,"3138"
NYHA Class,480,PIH,"3139"
Magnesium trisilicate,1995,PIH,"314"
Reason for poor treatment adherence,3756,PIH,"3140"
Mitral valve stenosis,468,PIH,"3175"
Aortic valve regurgitation,4432,PIH,"3176"
Atrial fibrillation,554,PIH,"3177"
Mechanical heart valve,4405,PIH,"3181"
Captopril,524,PIH,"3182"
Lisinopril,538,PIH,"3183"
Carvedilol,514,PIH,"3185"
Atenolol,513,PIH,"3186"
Amlodipine,543,PIH,"3187"
Potassium,2252,PIH,"3188"
Warfarin,518,PIH,"3190"
"General drug frequency, non-coded",1343,PIH,"3193"
Malaria smear,3037,PIH,"32"
Date of implant placement,3731,PIH,"3203"
Standing vital signs construct,5715,PIH,"3223"
Well appearing,1511,PIH,"3227"
Cachectic,1517,PIH,"3229"
Gentian violet,2256,PIH,"323"
Overweight,6021,PIH,"3230"
Tachypneic,1522,PIH,"3231"
Clear,6941,PIH,"3236"
Crackles,1463,PIH,"3239"
No cardiac murmur,1647,PIH,"3241"
Tachycardia,1650,PIH,"3242"
Soft abdomen,1557,PIH,"3243"
No abdominal tenderness,1561,PIH,"3244"
No presence of splenomegaly,1567,PIH,"3245"
No presence of hepatomegaly,1560,PIH,"3246"
No presence of ascites,1568,PIH,"3247"
Pulsatile,1563,PIH,"3248"
Right lower quadrant,8660,PIH,"3251"
Left upper quadrant,8659,PIH,"3252"
Date of laboratory test,3185,PIH,"3267"
i-STAT CHEM 8+ Laboratory set,3210,PIH,"3270"
Volume Status,491,PIH,"3271"
Hypervolemic,490,PIH,"3272"
Euvolemic,488,PIH,"3273"
Hypovolemia,489,PIH,"3274"
Worse,3298,PIH,"3275"
Improved,3299,PIH,"3276"
Equivalent,3407,PIH,"3277"
Hyperkalemia,4183,PIH,"3285"
Type of patient,2836,PIH,"3289"
Vitamin B,2088,PIH,"329"
Transportation set,1150,PIH,"3292"
Patient has assigned community health worker,1054,PIH,"3293"
Heart disease,1765,PIH,"3305"
Dilated,462,PIH,"3306"
Pericardial disease,4126,PIH,"3307"
Acute rheumatic fever,1709,PIH,"3308"
Arrhythmia,1406,PIH,"3310"
Skipped heart beats,7243,PIH,"3310"
Dyspnea on exertion,4401,PIH,"3314"
Seen by traditional practitioner,5829,PIH,"3315"
Date of last CHW visit,1039,PIH,"3316"
OD (once daily),1289,PIH,"3321"
BID (twice daily),1307,PIH,"3322"
TID (thrice daily),1310,PIH,"3323"
Oral,1364,PIH,"3327"
Intravenous,1373,PIH,"3328"
Maternal complication present during pregnancy (coded),3907,PIH,"3334"
Modern alcohol,1686,PIH,"3336"
Pipe Tobacco,1693,PIH,"3337"
Type of tobacco product,1695,PIH,"3338"
Type of alcohol,1687,PIH,"3342"
Driver,114,PIH,"3344"
Partner in prison,99,PIH,"3346"
Single or a child,95,PIH,"3347"
Child's cause of death,3566,PIH,"3355"
Bradycardia,1641,PIH,"3361"
Absence of pericardial friction rub,1644,PIH,"3362"
Absence of S3/S4 murmur,1649,PIH,"3363"
PMI not displaced,1651,PIH,"3365"
S4 gallop,1638,PIH,"3366"
Cardiac murmur diagnosis,1578,PIH,"3369"
Radiant warming,6260,PIH,"3372"
Current employment status,5769,PIH,"3395"
Professional,107,PIH,"3396"
Small,4161,PIH,"3398"
Electrocardiogram diagnosis,557,PIH,"3402"
EKG construct,558,PIH,"3403"
Myocardial infarction,556,PIH,"3405"
Echocardiogram comment,466,PIH,"3407"
Noon,7136,PIH,"3425"
Isosorbide dinitrate,527,PIH,"3428"
Heart failure medication,6775,PIH,"3429"
CD4 reported by clinician,3330,PIH,"3434"
Frequency (numeric),1151,PIH,"3451"
Tricuspid valve regurgitation,4399,PIH,"3458"
Aortic valve stenosis,4416,PIH,"3459"
Date of reported CD4 count,3702,PIH,"3461"
Age (years),3256,PIH,"3467"
Heart failure,503,PIH,"3468"
Left ventricular hypertrophy,555,PIH,"3470"
Orthopnea,1512,PIH,"3486"
S1 and S2 normal,1652,PIH,"3487"
Digoxin,535,PIH,"3488"
Daily tobacco pipe use,1688,PIH,"3489"
On treatment for disease,3427,PIH,"3501"
Oral rehydration salts,2271,PIH,"351"
Previous treatment,6243,PIH,"3513"
Allergy comment (text),1434,PIH,"3516"
Multi-drug resistant tuberculosis infection,3632,PIH,"3519"
Prophylaxis for infant construct,3320,PIH,"3531"
Gross motor skills evaluation,1585,PIH,"3547"
Fine motor skills evaluation,1574,PIH,"3548"
Language development evaluation,1501,PIH,"3549"
Social skills assessment,1584,PIH,"3550"
Guardian,1388,PIH,"3565"
Patient refused treatment,187,PIH,"3580"
Infant formula provided,930,PIH,"3581"
Consultation method,6794,PIH,"3589"
Clinical,3948,PIH,"3592"
Biopsy,2763,PIH,"3593"
Infant program,6807,PIH,"3594"
Mother HIV test date,3379,PIH,"3595"
Biopsy result,6649,PIH,"3597"
Pain scale,230,PIH,"3604"
Bleomycin,2312,PIH,"3623"
Paclitaxel,240,PIH,"3625"
Discharged,947,PIH,"3626"
Celibate,93,PIH,"3628"
Schistosomiasis,5387,PIH,"363"
Direct bilirubin (mg/dL),2902,PIH,"3641"
Biochemistry laboratory set,3190,PIH,"3642"
CHW (Community Health Worker),12,PIH,"3645"
Hematology laboratory set,3162,PIH,"3646"
Dryness,6951,PIH,"3647"
Chemotherapy cycle number,255,PIH,"3648"
Motorcycle,1138,PIH,"3667"
More than 3 hours,1141,PIH,"3669"
Dispensing location,1380,PIH,"3671"
Mobile phone,1159,PIH,"3678"
Griseofulvin,2048,PIH,"3679"
Food poisoning,5371,PIH,"368"
Renal failure,499,PIH,"3681"
Liver failure,496,PIH,"3682"
"Abscess, perianal",5302,PIH,"3690"
Peritonsillar abscess,5179,PIH,"3691"
Acute Otitis Media,4724,PIH,"3697"
Acute renal failure,4826,PIH,"3698"
Chronic kidney disease,4430,PIH,"3699"
Allergic conjunctivitis,4901,PIH,"3700"
Anal fistula,5214,PIH,"3702"
Anemia in pregnancy,3979,PIH,"3703"
Cirrhosis of liver,4222,PIH,"3714"
COPD,4421,PIH,"3716"
Dental abscess,8110,PIH,"3718"
Diabetes,501,PIH,"3720"
Gastroesophageal reflux,4848,PIH,"3723"
Gout,5311,PIH,"3724"
Migraine,4588,PIH,"3725"
Hemothorax,5363,PIH,"3727"
Herpes simplex,3441,PIH,"3728"
Hypoglycemia,4153,PIH,"3729"
Impetigo,4767,PIH,"3730"
Influenza,4820,PIH,"3731"
Keloid,5003,PIH,"3733"
Lymphadenitis,4277,PIH,"3736"
Method of family planning,57,PIH,"374"
Musculoskeletal pain,1405,PIH,"3740"
Ovarian cyst,4108,PIH,"3742"
Pityriasis rosea,4936,PIH,"3744"
HIV status,3270,PIH,"3753"
No JVD,1648,PIH,"3757"
Location of cardiac murmur,1579,PIH,"3758"
No mitral stenosis,467,PIH,"3761"
Echocardiogram,6307,PIH,"3763"
Pterygium,5404,PIH,"3767"
Ascariasis,5392,PIH,"3769"
Sepsis,4810,PIH,"3770"
Sciatica,8207,PIH,"3772"
Tinea cruris,4986,PIH,"3775"
Tinea,4769,PIH,"3777"
Mouth ulceration,268,PIH,"3781"
Vertigo,4778,PIH,"3785"
Viral Conjunctivitis,4868,PIH,"3786"
Verruca vulgaris,4687,PIH,"3788"
Regular rhythm,1639,PIH,"3790"
Patient reported CD4 count,3364,PIH,"3791"
Location of crackles,1461,PIH,"3792"
International Normalized Ratio,3031,PIH,"3796"
Prothrombin time,3030,PIH,"3797"
Admit to hospital,942,PIH,"3799"
Discharge date-time,1723,PIH,"3800"
Hospitalization construct,1725,PIH,"3801"
Mildly dilated,5610,PIH,"3830"
Moderately dilated,5613,PIH,"3831"
Very dilated,464,PIH,"3832"
Ventricular septal defect,4129,PIH,"3852"
Secundum,4132,PIH,"3867"
Primum,4131,PIH,"3868"
Venous sinus,4130,PIH,"3869"
Atrial septal defect,4133,PIH,"3870"
TRIVIAL,4156,PIH,"3898"
FREE FLOWING,4159,PIH,"3920"
LOCULATED,4158,PIH,"3921"
TAMPONADE PHYSIOLOGY,4157,PIH,"3922"
CONSTRICTIVE PHYSIOLOGY,4160,PIH,"3923"
Ebstein's Anomaly,4429,PIH,"3929"
Pulmonary artery systolic pressure,5614,PIH,"3991"
Pericardium findings,461,PIH,"3993"
Pericardial effusion,4162,PIH,"3994"
Endocarditis,4226,PIH,"3997"
Asthma exacerbation,4202,PIH,"4"
Isolated right heart failure,4125,PIH,"4000"
Alcohol-related cardiomyopathy,4135,PIH,"4002"
Mildly depressed ejection fraction,5608,PIH,"4007"
Sachet,302,PIH,"4023"
Capsule,295,PIH,"4024"
Tube,291,PIH,"4025"
Inhaler,1354,PIH,"4028"
Application,305,PIH,"4030"
Acetazolamide,2012,PIH,"4031"
Adrenaline,1967,PIH,"4032"
Atropine sulfate,2333,PIH,"4033"
Benzathine penicillin,2224,PIH,"4034"
Calcium gluconate,2172,PIH,"4035"
Dexamethazone sodium phosphate,2118,PIH,"4036"
Dextrose,2141,PIH,"4037"
Hydrocortisone sodium succinate,5797,PIH,"4038"
Lidocaine,1861,PIH,"4039"
Vitamin C,2240,PIH,"4041"
Bisacodyl,1988,PIH,"4042"
Clindamycin,1895,PIH,"4043"
CONJUGATED ESTROGEN,5987,PIH,"4044"
Fluoxetine,2077,PIH,"4045"
Glibenclamide,544,PIH,"4046"
Haloperidol,2059,PIH,"4047"
Ivermectin,1846,PIH,"4048"
Carbidopa + Levodopa,1996,PIH,"4049"
Metformin,529,PIH,"4052"
Morphine sulphate,1984,PIH,"4053"
Nicotinamide,5989,PIH,"4055"
Nitrofurantoin,1839,PIH,"4056"
Potassium chloride,1966,PIH,"4057"
Praziquantel,1796,PIH,"4058"
Promethazine hydrochloride,2026,PIH,"4059"
Sodium valproate,1856,PIH,"4060"
Spironolactone,541,PIH,"4061"
Valproic acid,1810,PIH,"4062"
Vitamin A,434,PIH,"4063"
Zinc oxide,2028,PIH,"4064"
Benzylbenzoate,2315,PIH,"409"
Anti-rabies vaccine,2052,PIH,"413"
Loperamide,1772,PIH,"429"
Pneumonia,4730,PIH,"43"
Hyoscine butylbromide,2005,PIH,"431"
Diclofenac,2076,PIH,"436"
Streptomycin,2032,PIH,"438"
Pregnancy,4077,PIH,"44"
Wound dressing,2362,PIH,"441"
Urine pregnancy test,2939,PIH,"45"
Amoxicillin + clavulanic acid,2039,PIH,"450"
Low back pain,4151,PIH,"456"
Ectopic pregnancy,3984,PIH,"46"
Oedema,1523,PIH,"460"
Multivitamin,2219,PIH,"461"
Schizophrenia,4586,PIH,"467"
Preeclampsia,4103,PIH,"47"
Dislocation,4215,PIH,"481"
Postpartum hemorrhage,3796,PIH,"49"
Hyperemesis gravidarum,4120,PIH,"490"
Prednisone,2106,PIH,"491"
Calamine lotion,2179,PIH,"493"
Bartholin's abscess,3985,PIH,"494"
Ceftriaxone,2116,PIH,"496"
Asthma,1665,PIH,"5"
Induced abortion,3813,PIH,"50"
HIV cause of death,3601,PIH,"5002"
Hepatomegaly,1552,PIH,"5008"
Splenomegaly,1553,PIH,"5009"
Cardiomyopathy,4127,PIH,"5016"
Chronic diarrhea,3480,PIH,"5018"
Stomatitis,4638,PIH,"5020"
Nephropathy,7032,PIH,"5025"
Nocardiosis,5018,PIH,"5026"
Persistent fever,3476,PIH,"5027"
Serious bacterial infections,3473,PIH,"5030"
"HIV Staging - Coccidiodomycosis, disseminated",3704,PIH,"5032"
Extrapulmonary cryptococcosis including meningitis,3449,PIH,"5033"
Cryptosporidiosis,3447,PIH,"5034"
Cytomegalovirus disease,3434,PIH,"5035"
HIV Staging - Child HSV infection,3706,PIH,"5037"
"HIV Stage - Histoplasmosis, disseminated",3665,PIH,"5038"
Brain lymphoma,3663,PIH,"5040"
HIV Staging - Lymphoma,3450,PIH,"5041"
Disseminated non-tuberculous mycobacterium,3448,PIH,"5043"
HIV Staging - Mycobacterium avium complex,3664,PIH,"5044"
Progressive multifocal leukoencephalopathy,3440,PIH,"5046"
"HIV Staging - Toxoplasmosis, brain",3705,PIH,"5048"
Failure to thrive,4342,PIH,"5050"
Kaposi's sarcoma,1507,PIH,"507"
Systolic,1189,PIH,"5085"
Diastolic,1180,PIH,"5086"
Pulse,1186,PIH,"5087"
Temperature (C),1185,PIH,"5088"
Weight (kg),1181,PIH,"5089"
Height (cm),1193,PIH,"5090"
Blood oxygen saturation,1182,PIH,"5092"
Return visit date,354,PIH,"5096"
Abdominal mass,1569,PIH,"5103"
Left lower quadrant,8658,PIH,"5104"
Abdominal tenderness,1566,PIH,"5105"
Right upper quadrant,8661,PIH,"5107"
Abnormal gait,4374,PIH,"5108"
Diminished breath sounds,1462,PIH,"5115"
Bronchial breath sounds,1467,PIH,"5116"
Rash,260,PIH,"512"
Crepitations,1465,PIH,"5127"
Decreased sensation,5679,PIH,"5135"
Dementia,4596,PIH,"5136"
Dullness to percussion,1459,PIH,"5138"
Left ventricular lift,1654,PIH,"5156"
Right ventricular lift,1655,PIH,"5157"
Evidence of cardiac enlargement,1640,PIH,"5158"
Cervical lymphadenopathy,1472,PIH,"5159"
Pale conjunctiva,1604,PIH,"516"
Diastolic murmur,1575,PIH,"5160"
Holosystolic murmur,1645,PIH,"5162"
Diastolic rumble,1658,PIH,"5164"
Systolic ejection murmur,1643,PIH,"5166"
Nuchal rigidity,1598,PIH,"5170"
Pericardial friction rub,1656,PIH,"5176"
Displaced point of maximal impulse,1642,PIH,"5177"
Rhonchi,1466,PIH,"5181"
Icteric sclera,1596,PIH,"5192"
Temporal wasting,1516,PIH,"5201"
Wheeze,1259,PIH,"5209"
Chief complaint (coded),6460,PIH,"5219"
Weakness,1494,PIH,"5226"
Lost to followup,174,PIH,"5240"
Respiratory rate,1184,PIH,"5242"
Gluteal wasting,1514,PIH,"5243"
Oral sores,1519,PIH,"5244"
Pallor,1508,PIH,"5245"
Infant formula,921,PIH,"5254"
Poliomyelitis,4313,PIH,"5258"
Haemophilus Influenzae Type B (Hib) vaccine,2297,PIH,"5261"
Splinting,5719,PIH,"527"
Pregnancy status,3637,PIH,"5272"
Intra uterine device (IUD),43,PIH,"5275"
Female sterilization,50,PIH,"5276"
Natural family planning,53,PIH,"5277"
Diaphragm,49,PIH,"5278"
Injectable contraceptives,48,PIH,"5279"
Family planning other spec,7044,PIH,"5281"
Pediatric HIV status,3549,PIH,"5303"
"Tanner staging, qualitative",1491,PIH,"5310"
"Tanner staging, quantitative",3670,PIH,"5311"
Joint swelling,1544,PIH,"5312"
Muscle tenderness,1589,PIH,"5313"
Head circumference (cm),1192,PIH,"5314"
Asymptomatic HIV infection,3486,PIH,"5327"
Persistent generalized lymphadenopathy,3485,PIH,"5328"
Weight loss less than 10 percent,3461,PIH,"5332"
Severe bacterial infection,3479,PIH,"5333"
Oral candidiasis,1602,PIH,"5334"
Oral hairy leukoplakia,3482,PIH,"5337"
Weight loss greater than 10 percent,3413,PIH,"5339"
"Candidiasis of esophagus, trachea and/or bronchus",3453,PIH,"5340"
HIV Staging - Mucocutaneous Herpes Simplex,3439,PIH,"5344"
Encephalopathy,3437,PIH,"5345"
Disseminated endemic mycosis,3443,PIH,"5350"
HIV Staging - Salmonella Septicemia,3431,PIH,"5354"
Toxoplasmosis,4235,PIH,"5355"
Current WHO HIV Stage,3769,PIH,"5356"
Other antiretroviral drug,1281,PIH,"5424"
Electrolytes panel,2926,PIH,"5473"
Tuberculin skin test,3211,PIH,"5475"
Family planning services,359,PIH,"5483"
Social work,355,PIH,"5486"
Mental health,369,PIH,"5489"
Psychosocial counseling,1010,PIH,"5490"
CD4,3035,PIH,"5497"
Urinary tract infection,4074,PIH,"55"
S3 gallop,1653,PIH,"550"
Breastfed exclusively,922,PIH,"5526"
Difficulty breathing,1241,PIH,"5540"
Married,100,PIH,"5555"
Partner confirmed HIV+,3519,PIH,"5566"
Patient with multiple sexual partners,3644,PIH,"5567"
Number of sexual partners,3808,PIH,"5570"
Episiotomy,2728,PIH,"5577"
Sibling HIV infected,3771,PIH,"5587"
Suspect HIV caused Mother death,3762,PIH,"5590"
Suspect HIV caused father death,3717,PIH,"5591"
Expected delivery date,3398,PIH,"5596"
Date of confinement,3810,PIH,"5599"
Clinic travel time (coded),1148,PIH,"5605"
Partner or Spouse,23,PIH,"5617"
Friend,6132,PIH,"5618"
Cardiac murmur,1576,PIH,"562"
Other,6,PIH,"5622"
Gravida,3277,PIH,"5624"
Missed school days (coded),6537,PIH,"5629"
Method of delivery,3406,PIH,"5630"
Breastfeeding child,3578,PIH,"5632"
Perinatal ARV prophylaxis,3362,PIH,"5665"
Yellow fever,5390,PIH,"57"
Hospitalized in past year,6983,PIH,"5703"
Number of hospitalizations in past year,6985,PIH,"5704"
Tuberculosis,1759,PIH,"58"
Ascites,1562,PIH,"581"
Pyrazinamide,2120,PIH,"5829"
Herbal traditional medications,3657,PIH,"5841"
Cyanosis,1520,PIH,"589"
Leprosy,4902,PIH,"59"
Fever,232,PIH,"5945"
Fatigue,262,PIH,"5949"
Swallowing difficulties,4725,PIH,"5954"
Productive cough,4798,PIH,"5957"
Dyspnea,1258,PIH,"5960"
Shortness of breath with exertion,4931,PIH,"5963"
Nausea,228,PIH,"5978"
Vomiting,256,PIH,"5980"
Urethral discharge,4705,PIH,"5995"
"5D (five daily)",1303,PIH,"5D"
Meningitis,4898,PIH,"60"
Paresthesia,4770,PIH,"6004"
Confusion,1206,PIH,"6006"
Nasal discharge,1603,PIH,"6016"
Abdominal swelling,1554,PIH,"6019"
Dysuria,1477,PIH,"6020"
Irritability,4817,PIH,"6023"
Night sweats,3418,PIH,"6029"
Decreased appetite,258,PIH,"6031"
Muscle pain,1587,PIH,"6034"
Memory problems,5707,PIH,"6037"
Problem added,3692,PIH,"6042"
Mixed feeding,919,PIH,"6046"
